regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,adaptive_soft,1.3273518291287514,0.6307876230583443,0.03640817068581336,0.0012753159417068678,0.016642267316503537
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,j1,1.521646776408127,0.7055818590531505,0.053139335151961405,0.002497527185968161,0.02561651775513251
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,j2,1.521688290274097,0.705634143535557,0.0537452101128137,0.0025124567264396686,0.02438102209650959
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,selected_order,1.521646776408127,0.7055818590531505,0.053139335151961405,0.002497527185968161,0.02561651775513251
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,independent,1.735392315411824,0.7489067841714894,0.23787089330770902,0.06090399870450804,4.2748983844679094e-17
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,arithmetic,1.5166926453744187,0.7037999426767535,0.03834478280608002,0.001272377215597812,0.02499876992582104
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,geometric,1.516692991895664,0.7038083512012839,0.03835873822606621,0.0012714060435458782,0.02497972250398453
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,weighted_geometric,1.5179297194773067,0.7042487707187866,0.04241529854679744,0.001577769943838762,0.02529900348170789
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,hard_core,1.5304193295094841,0.7064566895668511,0.06302071296018899,0.004614199456859792,2.1586213065270272e-14
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,soft_core_0.1,1.516898324165722,0.7038665437199031,0.03903939053858239,0.0013224954857895244,0.0234378354496505
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,soft_core_1,1.518764907632345,0.7043786023568833,0.044516308491375625,0.0017854385898796211,0.01596284776626166
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,soft_core_10,1.5255445487308985,0.7057341480009108,0.05725770494569717,0.0034459193063641515,0.004586548351332947
uniform_low_noise,9,2200,12,3,2.0,0.0746097651734458,j1_b_then_a,0.75,1.0,1.0,adaptive_soft,1.5204682999051886,0.7048180873685231,0.04861975141858366,0.002204609951000598,0.01706082902868251
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,j1,1.4972053873471405,0.7020437183266216,0.053306692625328424,0.002500158340544328,0.026535920542270136
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,j2,1.4970390065190715,0.7019747282322428,0.052918615880571104,0.0024589504869638105,0.01950961524919706
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,selected_order,1.4972053873471405,0.7020437183266216,0.053306692625328424,0.002500158340544328,0.026535920542270136
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,independent,1.569734470051119,0.7192848218590344,0.1406218118160717,0.021525824070930115,3.817786736080769e-17
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,arithmetic,1.4921357752663074,0.7000934540135846,0.03758165731009563,0.0012454499750783523,0.02302276789573358
uniform_low_noise,10,2200,12,3,2.0,0.07545898163177815,j1_b_then_a,0.5,0.5,0.03,geometric,1.4921461858837823,0.7001017954631159,0.03757138820165189,0.0012471052462164228,0.02302970927910106
